Supplier,Purchase Currency,BRAND,TYPE,SUBTYPE,SKU,EAN,Product Name,Base Price/Unit (USD),Purchase Price/Unit,QTY,TOTAL (USD),Remarks,Incoming Stocks,Incoming Stocks (USD),Allocated Stocks,Allocated Stocks (USD),Non-Allocated Stocks,Non-Allocated Stocks (USD),Total Stocks,SOH + In Transit Stock (USD),PO Number
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.CRZ2.50,8033488152871,XJ Shooting Stars CRUZ DEL SUR II - parfum 50 ml,0,47.0000,12.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,12.00000,0,12.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.CAP.50,8033488158194,XJ Shooting Stars La Capitale 50 ml,0,47.0000,12.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,12.00000,0,12.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.LU.50,8033488151942,XJ Shooting Stars LUA - parfum 50 ml,0,47.0000,6.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.STL.50,8033488159368,XJ Shooting Stars Starlight 50 ml,0,47.0000,12.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,12.00000,0,12.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.UD.50,8033488151522,XJ Shooting Stars UDEN - parfum 50 ml,0,47.0000,12.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,12.00000,0,12.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,Catalogue,Fragrances,XJ.UDO.50,8033488158163,XJ Shooting Stars UDEN OVERDOSE - parfum 50 ml,0,51.0000,8.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,8.00000,0,8.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,POSM,SAMPLEKIT.2022/1,,Sample Kit New Launches 2022_1,0,5.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.DA.100.T,8033488155568,17/17 Damarose TST 100ml,0,48.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.RW.100.T,8033488155605,17/17 Richwood TST 100ml,0,42.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.SY.100.T,8033488155636,17/17 Symphonium TST 100ml,0,42.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.1888.T,8033488153274,1888 EDP 100ml TST,0,26.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.001.OVR.T,8033488159023,Accento Overdose EDP 100ml Tst,0,36.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.KH.50.T,8033488154998,Al-Khatt 50ml TST,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AIII.50.T,8033488159214,Alexandria III Parfum 50ml Tst,0,30.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AIII.50.T,8033488159214,Alexandria III Parfum 50ml Tst,0,25.0000,4.00000,0,SOS 0408 - CH WH,0,0,0,0,4.00000,0,4.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AORI.50.T,8033488157791,Alexandria Orientale 50ml TST,0,30.0000,8.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,8.00000,0,8.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.AMA.T,8054320900023,Amabile TST 100ml,0,35.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AMB.50 T,8033488157852,Amber Gold Parfum 50ml Tst,0,27.0000,3.00000,0,SOS 0408 - CH WH,0,0,0,0,3.00000,0,3.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.APO.50.T,8033488159146,Apollonia 50ml TST,0,25.0000,8.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,8.00000,0,8.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.ATP.TO21.50.T,8054320901235,ATP Torino 21 50ml TST,0,28.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.BOU.T,8033488153649,Bouquet EDP 100ml TST,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.CAS.T,8054320900085,Casafutura EDP 100ml TST,0,26.0000,6.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.DBN.T,8033488152222,Dama Bianca EDP 100ml TST,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.DEC.100.T,8054320900221,Decas EDP 100ml Tester,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.DOL.100.T,8033488150136,Dolce Amalfi EDP 100ml TST,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.DON.100.T,8033488155315,Don EDP 100ml Tst,0,32.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.019.EPU.50,8033488158989,Erba Pura EDP 50ml,0,29.8000,12.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,12.00000,0,12.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.FCH.50.T,8033488155353,Fatal Charm 50ml TST,0,28.0000,6.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.FER.T,8033488153632,Fiero EDP 100ml TST,0,26.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.GDAL.50.T,8033488159351,Golden Dallah Parfum 50ml Tst,0,22.0000,2.00000,0,SOS 0408 - CH WH,0,0,0,0,2.00000,0,2.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.GDAL.50.T,8033488159351,Golden Dallah Parfum 50ml Tst,0,26.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.GGRE.50.T,8054320901266,Golden Green 50ml TST,0,26.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.GMOK.50.T,8054320901273,Golden Moka 50ml TST,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM BAL.T,8033488153298,Gran Ballo EDP 100ml TST,0,26.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.ITA.100.T,8033488154899,Italica EDP 100ml TST,0,30.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.IVR.50.T,8033488155360,Ivory Route EDP 50ml Tst,0,28.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.IVR.50.T,8033488155360,Ivory Route EDP 50ml Tst,0,24.0000,8.00000,0,SOS 0408 - CH WH,0,0,0,0,8.00000,0,8.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.KNT.100.T,8033488155308,JTC - Join the Club 40 KNOTS - edp 100 ml tester,0,32.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CMN.100.T,8033488155322,JTC - Join the Club COMANDANTE - edp 100 ml tester,0,32.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.MTW.100.T,8033488155292,JTC - Join the Club MORE THAN WORDS - edp 100 ml tester,0,32.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.BRG.50.T,8033488158033,"K'Bridge, EDP 50ml Tester",0,28.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CAP.50.T,8033488158200,La Capitale 50ml TST,0,25.0000,8.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,8.00000,0,8.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.TOS.T,8033488154165,La Tosca EDP 100ml TST,0,26.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.LIR.T,8033488153656,Lira EDP 100ml TST,0,26.0000,7.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,7.00000,0,7.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.LUX.50.T,8033488159177,Luxor Parfum 50ml Tst,0,30.0000,6.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.LUX.50.T,8033488159177,Luxor Parfum 50ml Tst,0,25.0000,2.00000,0,SOS 0408 - CH WH,0,0,0,0,2.00000,0,2.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.MAL.50.T,8033488155032,Malesia Parfum 50ml Tst,0,22.0000,1.00000,0,SOS 0408 - CH WH,0,0,0,0,1.00000,0,1.00000,0,PO0097
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.MA.50.T,8033488155001,Mamluk 50ml TST,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.MEF.T,8033488153618,Mefisto EDP 100ml TST,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CM.GEN.T,8033488158064,Mefisto Gentiluomo EDP 100ml TST,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.028.MUS.T,8033488157678,Muse TST 100ml,0,35.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.REN.100.T,8033488155094,Renaissance EDP 100ml Tst,0,26.0000,5.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,5.00000,0,5.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.MU.50.T,8033488153250,Star Musk 50ml TST,0,32.0000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.STL.50.T,8033488159375,Starlight 50ml TST,0,25.0000,8.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,8.00000,0,8.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.NAX.100.T,8033488155100,XJ 1861 NAXOS - edp 100 ml tester,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AII.100.T,8033488155056,XJ Oud Stars ALEXANDRIA II - parfum 100 ml tester,0,32.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AII.50.T,8033488155049,XJ Oud Stars ALEXANDRIA II - parfum 50 ml tester,0,30.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.AM.50.T,8033488153243,XJ Shooting Stars AMBER STAR - parfum 50 ml tester,0,32.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.CRZ2.50.T,8033488153380,XJ Shooting Stars CRUZ DEL SUR II - parfum 50 ml tester,0,25.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.LU.50.T,8033488153014,XJ Shooting Stars LUA - parfum 50 ml tester,0,25.0000,1.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,1.00000,0,1.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.UD.50.T,8033488152970,XJ Shooting Stars UDEN - parfum 50 ml tester,0,25.0000,4.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,4.00000,0,4.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.UDO.50.T,8033488158170,XJ Shooting Stars UDEN OVERDOSE - parfum 50 ml Tester,0,26.0000,2.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,2.00000,0,2.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.019.EPU.T,8033488156336,"XJ V ""ERBA PURA"" 100 ML TESTER Eau De Parfum",0,30.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,SOS.001.ACN.T,8033488156213,XJ V Acento TST 100 ml,0,35.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Tester,XJ.ZEF.100.T,8033488155117,Zefiro EDP 100ml Tst,0,26.0000,3.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,3.00000,0,3.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.17/17.DA.SAM,8033488154196,17/17 Damarose 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.17/17.EL.SAM,8033488154202,17/17 Elle 2ml,0,1.8000,30.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,30.00000,0,30.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.17/17.RW.SAM,8033488154233,17/17 Richwood 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.17/17.SY.SAM,8054320900061,17/17 Symphonium 2m,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.1861.NAXOS.SAM,8033488153946,1861 NAXOS 2ml,0,1.8000,300.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,300.00000,0,300.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.1888.SAM,8033488153335,1888 EDP 2ml,0,1.8000,60.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,60.00000,0,60.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.KNT.SAM,8033488151737,41 Knots EDP 2ml,0,1.8000,60.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,60.00000,0,60.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,SOS.001.OVR.SAM,8033488159030,Accento Overdose EDP 2ml,0,1.8000,70.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,70.00000,0,70.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.AIII.SAM,8033488159221,Alexandria III Parfum 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.AORI.SAM,8033488157807,Alexandria Orientale 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,SOS.AMA.SAM,8054320900030,Amabile 2ml,0,1.8000,130.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,130.00000,0,130.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.APO.SAM,8033488159153,Apollonia 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.ATP.TO21.SAM,8054320901228,ATP Torino 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJB.TI.SAM,8054320900726,Blend Tony Iommi 2ml,0,1.8000,10.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,10.00000,0,10.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.BOU.SAM,803488151409,Bouquet Ideale 2ml,0,1.8000,60.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,60.00000,0,60.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.CAS.SAM,8054320900092,Casafutura EDP 2ml,0,1.8000,90.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,90.00000,0,90.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.CMN.SAM,8033488151768,Comandante EDP 2ml,0,1.8000,30.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,30.00000,0,30.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.DBN.SAM,8033488151720,Dama Bianca 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.DEC.SAM,8054320900238,Decas EDP 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.DOL.SAM,8033488150259,Dolce Amalfi EDP 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.DON.SAM,8033488153847,Don EDP 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.FCH.SAM,8033488151775,Fatal Charm 2ml,0,1.8000,30.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,30.00000,0,30.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.FER.SAM,80334888151393,Fiero 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.GDAL.SAM,8033488157920,Golden Dallah Parfum 2ml,0,1.8000,10.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,10.00000,0,10.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.GGRE.SAM,8033488159313,Golden Green 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.GMOK.SAM,8033488157913,Golden Moka 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.ITA.SAM,8033488154905,Italica EDP 2ml,0,1.8000,80.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,80.00000,0,80.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.IVR.SAM,8033488151782,Ivory Route EDP 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.BRG.SAM,8033488158040,"K'Bridge, EDP 2ml",0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CAP.SAM,8033488158217,La Capitale 2ml,0,1.8000,40.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,40.00000,0,40.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.TOS.SAM,8033488154462,La Tosca EDP 2ml,0,1.8000,50.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,50.00000,0,50.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,SOS.005.LYT.SAM,8033488158811,Laylati EDP 2ml,0,1.8000,20.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,20.00000,0,20.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.LIR.SAM,8033488151416,Lira 2ml,0,1.8000,240.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,240.00000,0,240.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.LUX.SAM,8033488159184,Luxor Parfum 2ml,0,1.8000,30.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,30.00000,0,30.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.MEF.SAM,8033488151379,Mefisto 2ml,0,1.8000,200.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,200.00000,0,200.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.CM.GEN.SAM,8033488158071,Mefisto Gentiluomo EDP 2ml,0,1.8000,30.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,30.00000,0,30.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.JTC.MTW.SAM,8033488151812,More Than Words EDP 2ml,0,1.8000,70.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,70.00000,0,70.00000,0,PO0425
XERJOFF GROUP S.p.A. (EUR),EUR,SOS,POSM,Vials,XJ.SS.NI.SAM,8033488151270,Nio Parfum 2ml,0,1.8000,10.00000,0,SOS CH 0404 - ETA SIN 2707,0,0,0,0,10.00000,0,10.00000,0,PO0425
